Student_ID,Gender,Age,Nationality,Province,Program_Level,Department,Year_of_Study,GPA,Attendance_Rate,Mental_Health_Score,Stress_Level,Sleep_Hours,Study_Hours,Monthly_Expenses,Scholarship_Status,Part_Time_Job,Hostel_Resident,Commute_Time,Transport_Mode,Internet_Access,Library_Usage,Canteen_Quality_Rating,Lab_Equipment_Access,Faculty_Satisfaction
ELE0675,Female,18,Afghan,Kabul,Masters,Electrical Engineering,3,3.66,92.5,10,10,4,5,51188,Yes,No,Yes,5,Bike,No,3,4,Average,2.0
BIO0676,Male,20,Indian,Punjab,Masters,Biology,1,3.76,65.1,2,10,7,4,44677,No,No,Yes,30,Bus,Yes,0,3,Good,3.0
BUS0677,Female,20,Bangladeshi,Dhaka,Masters,Business,2,4.05,79.2,5,2,5,4,41877,Yes,No,Yes,49,Walk,No,1,4,Poor,5.0
ELE0678,Female,25,Pakistani,Balochistan,Undergraduate,Electrical Engineering,3,2.75,82.3,2,8,5,5,56231,Yes,Yes,No,40,Bus,Yes,1,3,Good,3.0
MAT0679,Female,21,Bangladeshi,Dhaka,Undergraduate,Mathematics,4,2.57,87.6,3,4,7,4,37162,No,No,No,19,Car,Yes,3,5,,2.0
BUS0680,Female,26,Pakistani,Sindh,PhD,Business,2,3.07,77.7,3,9,5,3,39054,No,Yes,No,43,Walk,Yes,5,2,Good,4.0
MAT0681,Male,25,Pakistani,Sindh,PhD,Mathematics,2,3.13,84.7,3,2,4,3,27806,No,No,No,39,Walk,Yes,3,2,Good,2.0
MAT0682,Male,23,Indian,Punjab,Undergraduate,Mathematics,3,2.83,96.1,7,5,5,4,50236,Yes,Yes,No,10,Bike,No,4,4,Good,1.0
ELE0683,Male,26,Bangladeshi,Chittagong,PhD,Electrical Engineering,1,3.46,81.4,10,3,4,1,22720,Yes,No,Yes,,Bike,Yes,4,1,Poor,1.0
BUS0684,Female,25,Afghan,Kabul,PhD,Business,1,2.53,67.7,3,10,8,1,58373,Yes,Yes,No,48,Walk,No,7,1,Good,3.0
PSY0685,Female,24,Indian,Delhi,PhD,Psychology,2,3.28,88.0,10,1,5,5,58430,No,Yes,Yes,31,Bus,No,3,3,Poor,1.0
MAT0686,Female,18,Pakistani,Balochistan,Undergraduate,Mathematics,2,3.1,87.5,10,9,4,4,28911,Yes,No,No,,Car,No,4,3,Poor,1.0
PSY0687,Male,26,Pakistani,KPK,PhD,Psychology,2,3.33,71.9,1,5,4,5,31993,No,Yes,Yes,32,Bus,No,3,3,Average,3.0
BUS0688,Male,25,Afghan,Kabul,Masters,Business,3,4.08,73.3,2,9,8,4,59306,Yes,No,No,36,Walk,Yes,6,4,Good,5.0
PSY0689,Female,26,Afghan,Kabul,Masters,Psychology,3,1.77,68.4,6,9,8,1,17779,No,Yes,Yes,58,Bus,Yes,4,2,Good,1.0
BIO0690,Female,22,Bangladeshi,Chittagong,Masters,Biology,4,3.13,73.0,5,8,5,3,16841,No,No,Yes,37,Walk,No,3,3,Average,2.0
BUS0691,Male,27,Pakistani,Sindh,Masters,Business,3,3.1,84.4,6,9,6,3,59487,No,No,No,6,Car,No,6,4,Average,3.0
MAT0692,Female,20,Pakistani,Balochistan,Masters,Mathematics,2,3.06,72.6,4,2,8,3,33217,Yes,No,No,51,Bus,No,5,2,Average,5.0
MAT0693,Male,18,Bangladeshi,Dhaka,Undergraduate,Mathematics,3,3.57,96.7,6,5,7,4,24325,Yes,No,Yes,49,Walk,No,5,1,Good,1.0
BIO0694,Female,18,Afghan,Herat,PhD,Biology,1,2.87,73.8,7,10,8,5,26635,No,Yes,No,56,Car,No,4,5,Poor,4.0
COM0695,Male,21,Pakistani,Punjab,PhD,Computer Science,3,3.29,90.5,7,4,5,2,18445,No,,No,35,Car,Yes,4,3,Good,5.0
BUS0696,Male,25,Indian,Delhi,Masters,Business,1,3.76,81.9,4,10,4,4,15248,Yes,,No,14,Walk,No,5,2,Good,
MAT0697,Male,21,Afghan,Kabul,Undergraduate,Mathematics,2,3.8,82.5,6,4,5,5,37792,Yes,No,Yes,7,Car,Yes,2,2,Good,5.0
PSY0698,Male,22,Pakistani,Balochistan,Masters,Psychology,2,3.0,69.7,4,1,4,4,21091,Yes,No,Yes,51,Bike,Yes,4,1,Good,2.0
BUS0699,Female,22,Bangladeshi,Chittagong,Undergraduate,Business,2,3.34,80.2,5,6,4,3,57677,Yes,No,No,43,Bus,Yes,7,2,Average,4.0
COM0700,Male,22,Afghan,Kabul,PhD,Computer Science,3,3.46,92.1,10,2,6,3,29466,No,Yes,No,28,Walk,No,5,4,Poor,2.0
PSY0701,Female,26,Pakistani,Sindh,Undergraduate,Psychology,2,2.68,65.1,7,9,5,5,18172,Yes,Yes,Yes,24,Car,Yes,7,5,Good,5.0
ELE0702,Female,20,Bangladeshi,,Masters,Electrical Engineering,1,3.56,71.8,6,6,7,4,23275,Yes,No,No,11,Bike,No,2,4,Average,1.0
MAT0703,Female,22,Pakistani,Punjab,Undergraduate,Mathematics,2,2.88,81.3,9,7,4,1,36987,No,No,Yes,41,Bus,No,0,3,Poor,5.0
MAT0704,Male,20,Bangladeshi,Dhaka,Undergraduate,Mathematics,3,2.77,86.1,5,9,6,3,40634,Yes,No,Yes,29,Bus,No,3,3,Poor,5.0
PSY0705,Female,26,Indian,Delhi,Masters,Psychology,3,3.4,75.6,3,9,4,3,32563,No,No,No,43,Bus,Yes,1,5,Average,4.0
COM0706,Male,23,Indian,Punjab,PhD,Computer Science,4,2.75,66.4,8,6,8,3,56639,Yes,No,No,36,Car,No,1,4,Average,4.0
COM0707,Female,24,Indian,Punjab,Masters,Computer Science,4,2.41,65.1,5,10,5,3,23831,Yes,Yes,Yes,50,Car,Yes,1,2,Poor,3.0
BIO0708,Female,27,Bangladeshi,Dhaka,PhD,Biology,4,3.51,76.7,8,8,4,3,58485,Yes,Yes,Yes,15,Walk,Yes,5,2,Good,4.0
MAT0709,Male,24,Bangladeshi,Dhaka,Masters,Mathematics,1,2.63,72.0,8,6,4,5,36741,No,No,No,46,Bike,No,2,5,Good,2.0
PSY0710,Male,24,Afghan,Herat,Undergraduate,Psychology,2,2.92,98.3,9,8,6,1,49817,Yes,No,No,37,Car,Yes,5,3,Average,1.0
MAT0711,Female,27,Bangladeshi,Chittagong,Masters,Mathematics,4,3.07,78.6,1,3,6,5,56291,No,No,No,44,Car,Yes,4,4,Poor,1.0
MAT0712,Female,25,Pakistani,Punjab,Masters,Mathematics,2,3.34,67.7,7,9,7,3,36115,Yes,Yes,Yes,32,Bus,No,2,1,Poor,2.0
COM0713,Male,24,Bangladeshi,Dhaka,PhD,Computer Science,4,3.33,94.3,9,2,5,3,50932,No,Yes,No,6,Walk,Yes,2,1,Poor,2.0
MAT0714,Male,23,Indian,Kerala,PhD,Mathematics,2,2.71,66.2,5,8,7,2,54088,No,Yes,Yes,19,Walk,Yes,4,5,Poor,1.0
PSY0715,Male,27,Afghan,Herat,Undergraduate,Psychology,4,3.26,83.1,2,2,6,3,56419,No,No,No,49,Bus,No,1,2,Poor,3.0
BIO0716,Female,24,Bangladeshi,Chittagong,Masters,Biology,3,2.82,65.4,7,10,5,1,34962,No,No,Yes,9,Walk,Yes,1,2,Poor,2.0
,Male,27,Bangladeshi,,PhD,Mathematics,3,2.62,90.5,2,4,5,2,39358,No,Yes,No,48,Bus,No,2,1,Good,1.0
BUS0718,Male,28,Pakistani,Balochistan,Masters,Business,3,3.67,95.7,9,7,7,2,39699,Yes,Yes,No,58,Walk,No,1,1,Good,4.0
MAT0719,Female,22,Bangladeshi,Dhaka,Undergraduate,Mathematics,4,2.93,87.0,8,2,8,5,51340,No,Yes,No,33,Walk,Yes,5,1,Good,5.0
BUS0720,Male,19,Pakistani,Balochistan,PhD,Business,1,3.57,85.0,2,3,5,2,18478,Yes,Yes,Yes,27,Bike,No,6,2,Poor,4.0
BIO0721,Male,27,Afghan,Kabul,PhD,Biology,4,2.5,65.4,9,7,5,5,26866,Yes,No,Yes,16,Car,No,7,2,Poor,2.0
BUS0722,Male,22,Bangladeshi,Dhaka,PhD,Business,3,3.32,83.7,3,10,8,4,49454,Yes,Yes,No,31,Bus,No,0,2,Good,5.0
ELE0723,Male,23,Afghan,Kabul,Undergraduate,Electrical Engineering,3,2.32,81.0,8,5,5,1,45229,Yes,No,Yes,32,Bus,No,4,3,Average,5.0
PSY0724,Female,23,Pakistani,Sindh,PhD,Psychology,2,2.9,93.5,10,6,6,3,38119,Yes,Yes,Yes,40,Bike,Yes,2,4,Good,3.0
ELE0725,Female,28,Bangladeshi,Chittagong,Masters,Electrical Engineering,4,3.52,84.5,9,3,8,4,48958,No,Yes,No,58,Bus,No,6,2,Good,3.0
COM0726,Male,19,Bangladeshi,Dhaka,Undergraduate,Computer Science,1,2.52,94.9,3,4,4,2,29876,No,No,Yes,55,Car,Yes,4,3,Poor,5.0
MAT0727,Male,18,Pakistani,Sindh,Masters,Mathematics,4,3.49,79.7,7,5,8,2,24136,Yes,No,Yes,29,Walk,Yes,3,3,Good,3.0
ELE0728,Female,22,Afghan,Kabul,Masters,Electrical Engineering,2,3.34,93.3,5,5,5,4,51475,No,Yes,Yes,22,Bus,Yes,2,1,Average,5.0
BIO0729,Female,21,Bangladeshi,Dhaka,Masters,Biology,4,2.93,84.7,10,9,8,3,53679,No,Yes,Yes,57,Bike,Yes,3,2,Average,5.0
MAT0730,Female,18,Indian,Punjab,Masters,Mathematics,2,3.2,65.8,1,9,5,2,43664,Yes,Yes,Yes,58,Walk,No,7,4,Good,4.0
MAT0731,Male,27,Pakistani,Sindh,PhD,Mathematics,1,3.48,67.1,2,7,8,2,39294,Yes,Yes,No,49,Car,No,5,2,Poor,2.0
PSY0732,Male,18,Bangladeshi,Chittagong,Undergraduate,Psychology,4,3.24,86.3,7,7,7,4,30381,No,No,Yes,33,Bus,No,2,3,Average,2.0
COM0733,Male,24,Indian,Punjab,Undergraduate,Computer Science,4,2.92,95.2,6,8,4,1,46525,No,No,Yes,42,Walk,No,7,2,Good,2.0
MAT0734,Male,25,Bangladeshi,Dhaka,PhD,Mathematics,4,2.96,75.3,6,5,5,5,27043,No,No,No,10,Walk,No,1,3,Poor,4.0
BUS0735,Male,23,Pakistani,Balochistan,Masters,Business,2,2.04,83.2,1,2,4,1,33052,No,Yes,No,42,Walk,Yes,1,2,Poor,4.0
BUS0736,Female,21,Afghan,Herat,Undergraduate,Business,3,2.98,76.7,9,8,6,3,51642,No,No,No,48,Walk,No,0,2,Poor,1.0
BUS0737,Female,25,Afghan,Herat,Masters,Business,3,3.01,65.1,3,4,6,2,24052,No,Yes,No,59,Walk,Yes,6,4,Average,4.0
COM0738,Male,28,Afghan,Kabul,Masters,Computer Science,4,3.07,86.6,8,2,5,4,41595,No,No,Yes,27,Car,No,5,1,Average,2.0
BUS0739,Male,19,Afghan,Herat,Masters,Business,1,3.37,66.3,4,5,5,4,46991,No,No,Yes,31,Bike,No,3,1,,5.0
PSY0740,Female,18,Indian,Punjab,Masters,Psychology,2,3.24,73.1,3,5,6,2,46488,Yes,Yes,Yes,21,Car,Yes,6,4,Good,3.0
PSY0741,Male,22,Pakistani,KPK,Undergraduate,Psychology,3,2.31,70.8,7,5,7,5,21529,No,No,Yes,55,Bus,Yes,5,5,Average,5.0
BIO0742,Male,27,Indian,Kerala,Masters,Biology,3,3.08,82.2,4,5,7,4,27156,No,No,Yes,15,Bus,Yes,7,2,Average,2.0
BUS0743,Female,19,Pakistani,Punjab,Undergraduate,Business,1,2.7,75.5,5,4,4,5,48544,No,No,No,51,Car,No,6,4,Good,5.0
PSY0744,Male,26,Bangladeshi,Chittagong,PhD,Psychology,3,3.55,85.3,6,6,7,5,33602,Yes,No,No,27,Walk,Yes,3,3,Average,2.0
COM0745,Male,27,Indian,Punjab,Masters,Computer Science,3,3.34,92.9,1,3,6,2,56243,Yes,No,No,23,Walk,Yes,1,3,Poor,4.0
PSY0746,Female,21,Indian,Delhi,Undergraduate,Psychology,2,3.52,91.1,8,1,7,2,49927,No,No,Yes,54,Bus,Yes,2,4,Good,2.0
BUS0747,Female,23,Pakistani,Balochistan,Masters,Business,1,3.37,77.1,2,1,8,3,22935,Yes,No,Yes,58,Bike,Yes,5,1,Poor,2.0
BIO0748,Male,18,Pakistani,Balochistan,Undergraduate,Biology,2,2.42,98.6,9,10,7,2,17019,Yes,No,Yes,43,Car,No,3,5,Poor,4.0
COM0749,Female,23,Afghan,Kabul,Masters,Computer Science,4,2.79,68.6,4,4,8,2,25307,No,No,No,43,Car,Yes,2,2,Average,3.0
MAT0750,Male,22,Pakistani,Balochistan,Masters,Mathematics,4,2.34,84.7,8,8,7,4,42898,No,No,Yes,29,Bus,No,5,5,Poor,5.0
MAT0751,Female,20,Indian,Punjab,Masters,Mathematics,1,2.7,92.7,1,10,5,4,27329,Yes,Yes,Yes,48,Bus,No,1,1,Poor,3.0
BIO0752,Male,24,Bangladeshi,Chittagong,Undergraduate,Biology,1,2.67,84.6,2,1,6,5,34142,Yes,No,Yes,45,Bike,Yes,6,2,Poor,4.0
PSY0753,Female,22,Indian,Punjab,Undergraduate,Psychology,3,2.92,84.1,9,10,8,3,43567,Yes,No,No,23,Car,Yes,7,1,Poor,1.0
MAT0754,Female,23,Indian,Punjab,Undergraduate,,4,3.57,73.7,8,8,8,1,30841,Yes,Yes,Yes,15,Car,Yes,0,5,Good,1.0
ELE0755,Male,18,Bangladeshi,Chittagong,Undergraduate,Electrical Engineering,3,2.55,93.1,9,10,7,3,55763,Yes,No,Yes,8,Car,Yes,3,4,Average,1.0
MAT0756,Female,26,Afghan,Kabul,PhD,Mathematics,1,3.68,74.4,7,6,5,5,29765,No,Yes,Yes,38,Bike,Yes,1,2,Good,4.0
BUS0757,Female,24,Bangladeshi,Dhaka,Undergraduate,Business,3,2.87,96.9,3,10,4,3,22268,No,Yes,Yes,5,Bus,Yes,1,4,Good,4.0
BUS0758,Male,23,Bangladeshi,Chittagong,PhD,Business,1,3.02,72.9,5,5,8,3,43518,Yes,Yes,Yes,29,Car,No,1,3,Good,5.0
BIO0759,Female,25,Afghan,Kabul,Undergraduate,Biology,1,2.59,73.4,3,7,8,1,54117,Yes,No,Yes,48,Bus,No,6,5,Good,1.0
MAT0760,Female,20,Indian,Kerala,PhD,Mathematics,2,3.02,75.7,7,6,8,4,43076,No,No,Yes,,Walk,Yes,0,1,Poor,4.0
PSY0761,Male,20,Indian,Punjab,PhD,Psychology,1,3.89,71.5,8,7,6,2,22780,Yes,No,No,53,Car,No,1,1,Good,5.0
PSY0762,Male,19,Pakistani,KPK,Undergraduate,Psychology,1,2.66,97.5,4,10,4,3,58966,Yes,Yes,Yes,24,Bus,Yes,4,3,Average,2.0
BIO0763,Male,22,Bangladeshi,Dhaka,PhD,Biology,1,3.01,95.8,1,3,7,1,22285,No,Yes,Yes,7,Car,Yes,1,4,Average,2.0
PSY0764,Female,22,Pakistani,Punjab,Undergraduate,Psychology,3,3.42,71.6,8,2,7,5,57480,Yes,Yes,Yes,48,Bus,Yes,4,2,Poor,4.0
COM0765,Male,26,Afghan,Herat,PhD,Computer Science,1,3.15,83.8,3,6,6,2,28846,Yes,Yes,No,35,Car,Yes,4,4,Good,3.0
COM0766,Male,18,Afghan,Kabul,PhD,Computer Science,1,2.94,69.0,7,2,8,5,29056,Yes,Yes,No,54,Car,Yes,6,4,Average,3.0
COM0767,Male,23,Indian,Punjab,Masters,Computer Science,2,3.29,97.1,8,6,5,1,55095,No,No,No,50,Car,No,0,3,Good,2.0
BIO0768,Male,27,Bangladeshi,Dhaka,PhD,Biology,2,3.22,69.4,1,8,5,5,47402,No,Yes,Yes,51,Bus,No,7,5,Good,4.0
BIO0769,Male,24,Afghan,Herat,PhD,,3,2.22,95.3,5,3,8,1,29371,Yes,No,Yes,,Bus,No,7,2,Poor,4.0
MAT0770,Female,22,Indian,,Undergraduate,Mathematics,2,2.98,79.1,5,7,7,1,57682,Yes,No,No,13,Bike,No,7,3,Average,3.0
BUS0771,Male,21,Pakistani,Balochistan,Masters,Business,1,3.03,98.6,8,8,6,1,18689,No,Yes,Yes,52,Walk,No,7,5,Good,2.0
BIO0772,Female,23,Indian,Kerala,Masters,Biology,4,2.87,82.9,3,9,6,3,45393,No,Yes,Yes,13,Car,Yes,3,5,Poor,1.0
ELE0773,Female,28,Pakistani,KPK,PhD,Electrical Engineering,4,3.91,74.3,1,5,8,4,38689,No,No,Yes,10,Car,No,7,2,Good,5.0
ELE0774,Male,19,Afghan,Herat,Undergraduate,Electrical Engineering,4,2.94,90.4,1,8,6,1,16020,Yes,Yes,No,25,Bike,No,3,3,Average,1.0
PSY0775,Female,27,Afghan,Kabul,PhD,Psychology,2,3.1,89.5,7,4,6,3,16792,Yes,Yes,Yes,40,Car,Yes,2,1,Good,5.0
ELE0776,Female,22,Afghan,Herat,Masters,Electrical Engineering,4,3.22,66.5,10,9,7,1,35258,Yes,Yes,Yes,7,Bike,No,3,2,Good,2.0
COM0777,Female,19,Afghan,Kabul,Undergraduate,,1,3.31,70.8,5,4,7,5,17909,Yes,Yes,Yes,57,Bus,Yes,4,2,Average,5.0
COM0778,Male,21,Afghan,Kabul,Undergraduate,Computer Science,2,3.83,87.8,1,3,6,5,38655,Yes,No,Yes,5,Bus,No,7,2,Poor,1.0
MAT0779,Male,26,Pakistani,Balochistan,Masters,Mathematics,1,3.27,86.9,5,4,5,2,51552,No,Yes,Yes,42,Walk,No,2,2,Average,1.0
BIO0780,Female,21,Afghan,Herat,Masters,Biology,4,3.3,78.9,6,3,5,4,44795,No,Yes,No,17,Bike,Yes,1,5,Poor,5.0
COM0781,Male,23,Indian,Delhi,Undergraduate,Computer Science,2,2.65,97.8,6,9,7,2,31926,Yes,No,Yes,50,Bus,Yes,3,5,Average,3.0
BUS0782,Female,23,Pakistani,Sindh,Undergraduate,Business,3,2.99,67.4,3,2,7,3,37443,No,No,Yes,28,Bike,No,6,4,Good,2.0
BUS0783,Female,26,Bangladeshi,Dhaka,PhD,Business,1,3.19,84.2,2,4,5,5,53923,No,No,Yes,57,Walk,No,7,5,Average,1.0
BIO0784,Female,20,Afghan,Kabul,Undergraduate,Biology,1,3.24,81.3,1,8,6,2,59936,Yes,No,No,12,Bike,No,1,1,Good,4.0
COM0785,Male,21,Afghan,Herat,PhD,,2,3.13,87.5,10,6,8,2,16485,Yes,No,Yes,17,Bus,Yes,5,1,Poor,3.0
COM0786,Male,28,Bangladeshi,Dhaka,PhD,Computer Science,4,3.22,68.0,7,9,7,1,44970,No,Yes,Yes,18,Bus,Yes,2,2,Average,1.0
ELE0787,Female,27,Bangladeshi,Dhaka,PhD,Electrical Engineering,4,3.26,89.1,1,1,8,2,44032,Yes,No,No,22,Bus,Yes,6,4,Average,4.0
BIO0788,Female,22,Indian,Punjab,PhD,Biology,2,2.23,82.6,10,1,4,2,23917,Yes,Yes,No,27,Bus,No,6,1,Good,3.0
COM0789,Male,25,Bangladeshi,Chittagong,PhD,Computer Science,1,3.18,71.7,8,5,7,5,55307,Yes,No,No,58,Bus,No,4,5,Average,2.0
COM0790,Male,26,Bangladeshi,Chittagong,Masters,Computer Science,1,3.24,91.1,6,5,6,4,21747,Yes,No,Yes,44,Bus,No,3,2,Good,5.0
COM0791,Female,18,Pakistani,Punjab,Undergraduate,Computer Science,2,3.14,87.3,4,8,7,5,33400,Yes,Yes,No,43,Bike,No,4,3,Good,2.0
BUS0792,Male,18,Indian,Delhi,Masters,Business,1,2.83,72.6,5,3,8,5,24832,Yes,Yes,No,15,Walk,No,3,3,Good,3.0
ELE0793,Female,20,Bangladeshi,Dhaka,PhD,Electrical Engineering,3,2.94,79.4,7,5,5,4,33034,No,Yes,No,40,Bus,Yes,4,2,Average,
,Female,20,Bangladeshi,Chittagong,Masters,Biology,3,3.12,89.7,7,6,6,3,30816,Yes,Yes,Yes,49,Bus,Yes,4,2,Good,2.0
MAT0795,Male,27,Indian,Delhi,Masters,,2,3.23,95.7,10,2,4,3,15240,No,No,No,26,Car,Yes,6,1,Average,1.0
BIO0796,Female,25,Bangladeshi,Chittagong,PhD,Biology,1,3.33,85.1,3,2,4,5,28842,Yes,Yes,No,40,Walk,No,5,5,Average,5.0
BUS0797,Male,24,Indian,Kerala,Masters,Business,1,3.36,70.1,4,3,4,4,31415,Yes,Yes,No,39,Car,No,5,4,Good,4.0
BIO0798,Male,28,Pakistani,Punjab,PhD,Biology,3,3.11,87.8,7,2,4,5,26236,Yes,Yes,Yes,49,Walk,Yes,2,2,Poor,3.0
PSY0799,Male,24,Pakistani,Balochistan,Undergraduate,Psychology,4,2.91,83.7,7,4,5,2,37620,No,No,Yes,26,Walk,No,7,1,Good,4.0
COM0800,Female,25,Indian,Kerala,Masters,Computer Science,4,2.61,93.3,9,4,5,5,34723,Yes,No,Yes,52,Walk,Yes,6,5,Good,4.0
COM0801,Female,28,Bangladeshi,Dhaka,PhD,Computer Science,4,2.55,74.1,3,5,5,1,35093,Yes,No,Yes,,Bike,Yes,4,2,Good,3.0
PSY0802,Female,26,Indian,Punjab,Masters,Psychology,2,2.37,91.1,8,1,5,4,25273,No,No,No,45,Bus,Yes,6,2,Good,1.0
BUS0803,Female,24,Indian,Punjab,Masters,Business,3,2.88,66.0,8,5,6,1,24711,Yes,Yes,No,5,Car,Yes,5,3,Average,4.0
PSY0804,Female,18,Bangladeshi,Chittagong,Undergraduate,Psychology,2,3.51,85.7,8,5,6,2,59788,Yes,No,No,5,Walk,No,5,1,Average,2.0
MAT0805,Female,19,Afghan,Herat,Undergraduate,Mathematics,4,3.15,77.6,4,9,5,2,52414,No,No,Yes,37,Car,Yes,1,4,Average,2.0
PSY0806,Male,23,Indian,Kerala,PhD,Psychology,2,2.69,90.3,9,3,8,4,35259,Yes,No,No,31,Bike,No,6,1,Poor,2.0
BIO0807,Male,22,Bangladeshi,Chittagong,Masters,Biology,1,2.98,74.8,4,7,4,5,53396,Yes,No,Yes,15,Bus,Yes,7,1,Good,1.0
PSY0808,Male,28,Bangladeshi,Chittagong,Masters,Psychology,4,2.31,87.8,8,9,5,4,53366,No,No,Yes,13,Walk,No,7,5,Poor,5.0
PSY0809,Male,19,Bangladeshi,Chittagong,Masters,Psychology,2,3.29,65.7,6,4,6,2,35609,Yes,Yes,No,20,Car,No,6,2,Poor,5.0
PSY0810,Female,28,Bangladeshi,Dhaka,PhD,Psychology,2,2.45,66.0,8,1,4,2,55030,No,Yes,Yes,44,Car,No,7,1,Poor,2.0
PSY0811,Female,25,Pakistani,KPK,Undergraduate,Psychology,4,2.82,72.4,7,4,6,2,54224,No,Yes,Yes,13,Bus,No,0,2,Poor,4.0
BIO0812,Male,24,Afghan,Kabul,Masters,Biology,2,3.4,87.3,1,5,5,3,40083,No,Yes,No,10,Walk,No,7,2,Average,4.0
PSY0813,Female,20,Indian,Kerala,PhD,Psychology,3,3.24,65.4,5,3,4,4,17895,No,No,No,36,Car,Yes,7,2,Good,
PSY0814,Female,19,Pakistani,KPK,PhD,Psychology,4,2.63,71.0,7,4,4,4,48152,Yes,Yes,Yes,30,Bike,No,2,3,Good,4.0
BUS0815,Male,25,Pakistani,Balochistan,Undergraduate,Business,3,2.88,72.1,1,7,8,4,17086,No,No,No,30,Bus,No,3,1,Good,5.0
BIO0816,Male,28,Bangladeshi,Chittagong,PhD,Biology,1,2.91,97.3,6,5,4,5,31703,No,No,No,57,Bike,No,7,2,Average,3.0
MAT0817,Male,23,Bangladeshi,Dhaka,Undergraduate,Mathematics,2,3.34,86.3,7,3,6,5,24823,No,Yes,Yes,20,Walk,Yes,7,4,Good,3.0
,Female,18,Indian,Kerala,Masters,Business,1,2.4,94.8,2,4,5,4,21611,Yes,No,No,20,Walk,Yes,3,4,Good,1.0
MAT0819,Male,27,Indian,Punjab,Undergraduate,Mathematics,2,2.72,94.9,1,2,4,2,41658,Yes,No,Yes,37,Bike,Yes,1,5,Average,4.0
ELE0820,Female,27,Pakistani,Balochistan,PhD,Electrical Engineering,3,2.67,91.4,10,7,6,1,30252,No,Yes,No,47,Walk,Yes,6,3,Good,5.0
COM0821,Male,21,Afghan,Herat,PhD,Computer Science,3,2.63,86.3,7,2,4,2,24459,Yes,No,No,36,Bus,No,7,5,Good,3.0
PSY0822,Male,24,Pakistani,Sindh,Masters,Psychology,2,3.11,88.4,8,6,4,1,35141,No,No,Yes,26,Bus,Yes,6,4,Good,4.0
ELE0823,Female,21,Afghan,Herat,PhD,Electrical Engineering,3,3.28,80.7,5,9,6,4,40458,No,No,No,57,Walk,No,0,4,Poor,4.0
BIO0824,Male,28,Afghan,Herat,Masters,Biology,3,3.01,81.1,9,2,6,3,26030,No,No,Yes,34,Car,Yes,6,3,Good,1.0
COM0825,Male,24,Pakistani,Sindh,PhD,Computer Science,4,3.87,84.6,9,4,6,2,43846,Yes,Yes,No,45,Walk,No,1,1,Good,3.0
COM0826,Female,22,Pakistani,Sindh,Undergraduate,Computer Science,4,2.72,81.1,7,4,6,3,20091,No,No,No,7,Bike,No,7,2,Average,2.0
COM0827,Female,21,Pakistani,KPK,Masters,Computer Science,1,2.2,84.8,2,3,5,3,57576,No,No,Yes,27,Bus,No,7,5,Average,1.0
PSY0828,Female,22,Pakistani,Sindh,PhD,Psychology,3,2.78,94.6,3,5,7,3,42369,No,Yes,No,47,Bus,No,0,2,Poor,3.0
MAT0829,Female,26,Bangladeshi,Chittagong,Masters,Mathematics,1,3.37,79.7,4,6,8,4,41030,No,No,No,23,Bike,Yes,3,1,Poor,3.0
COM0830,Male,20,Afghan,Kabul,Masters,Computer Science,4,2.91,67.9,2,9,5,2,29939,Yes,No,Yes,58,Walk,Yes,1,5,Good,3.0
COM0831,Male,19,Pakistani,Sindh,Undergraduate,Computer Science,4,3.09,78.2,2,2,6,1,30213,No,No,No,27,Bike,No,2,4,Good,3.0
MAT0832,Female,28,Afghan,Herat,Undergraduate,,2,2.86,69.7,10,5,5,1,49670,No,Yes,Yes,18,Bike,Yes,0,5,Good,5.0
COM0833,Female,18,Indian,Delhi,Undergraduate,Computer Science,3,3.04,85.9,3,4,5,5,26025,Yes,Yes,Yes,59,Walk,No,6,1,Good,
BUS0834,Female,24,Bangladeshi,Dhaka,Masters,Business,3,3.49,78.6,10,7,4,4,51135,Yes,Yes,No,18,Walk,Yes,4,1,Average,4.0
BIO0835,Female,27,Afghan,Herat,PhD,Biology,1,2.59,67.6,2,8,6,3,59587,No,Yes,No,40,Walk,No,6,1,Average,4.0
BIO0836,Male,21,Indian,Kerala,PhD,Biology,1,2.99,71.6,10,8,7,2,42702,No,Yes,Yes,57,Car,No,5,2,Average,4.0
MAT0837,Female,23,Bangladeshi,Chittagong,Masters,Mathematics,3,3.01,95.0,3,7,4,5,51140,No,No,No,34,Walk,Yes,7,1,Good,3.0
BUS0838,Male,22,Afghan,,Undergraduate,Business,3,3.26,94.1,9,4,6,1,59202,No,Yes,Yes,54,Car,No,6,1,Average,1.0
BUS0839,Female,21,Pakistani,KPK,Undergraduate,Business,4,2.62,92.5,9,2,7,1,58385,No,No,Yes,30,Bus,Yes,5,3,Average,1.0
ELE0840,Male,24,Indian,Delhi,Undergraduate,Electrical Engineering,2,2.95,89.0,8,4,7,2,29374,No,No,Yes,8,Car,No,7,3,Good,1.0
ELE0841,Female,20,Bangladeshi,Chittagong,Masters,Electrical Engineering,2,3.34,78.2,5,10,4,2,34770,Yes,No,Yes,31,Bike,No,5,1,Good,5.0
COM0842,Female,28,Afghan,Herat,Masters,Computer Science,1,3.06,75.7,10,2,6,3,40148,Yes,No,No,37,Bus,Yes,7,5,Good,4.0
PSY0843,Male,21,Bangladeshi,,Masters,Psychology,3,2.94,88.8,4,2,4,1,56480,No,Yes,Yes,34,Walk,Yes,6,3,Good,4.0
